sample_name,label,false_negative_appearances,false_positive_appearances,total_test_appearances,average_balanced_accuracy,average_f1_score,average_roc_auc_score,average_mcc_score,average_entropy,average_confidence,balanced_accuracy_variance,appearance_rate
pool2_S7_low,0,0,55,96,0.4763888888888887,0.30286761257050815,0.4804108796296296,-0.04993970730112418,0.6556663182374481,0.6073222993103738,0.005699155295646524,0.5729166666666666
pool5_S18_high,1,111,0,113,0.47590953785644063,0.29810934664480354,0.4706489675516223,-0.050846490742665895,0.5433958915002963,0.7426853642676248,0.00612687975058919,0.9823008849557522
pool3_S13_high,1,52,0,109,0.4797145769622834,0.3008576526339172,0.49232925586136583,-0.04347096497834421,0.648610138356954,0.621504802927133,0.005844407948553377,0.47706422018348627
pool5_S17_low,0,0,7,99,0.49219977553310884,0.311142307025292,0.503956228956229,-0.01394038947574162,0.5917251164785657,0.687527597283516,0.0056858901435621,0.0707070707070707
pool4_S13_low,0,0,35,96,0.48512731481481475,0.31735479736086836,0.4802662037037034,-0.03123246582639661,0.6237612385379453,0.6394411274436848,0.005724168155728826,0.3645833333333333
pool1_S9_low,0,0,9,83,0.4848728246318608,0.29807611712193544,0.49688755020080333,-0.02980899635352681,0.5972309273214912,0.685688070389337,0.005606227983297235,0.10843373493975904
pool7_S12_low,0,0,8,76,0.49817251461988316,0.3235596914652941,0.48757309941520477,0.003657827597375682,0.5611960737090884,0.7135027158991136,0.00712213017110678,0.10526315789473684
pool3_S1_low,0,0,7,98,0.46258503401360535,0.2716091280912814,0.4737528344671202,-0.07877803068108172,0.578247941587501,0.6982443612993969,0.0058365476774902385,0.07142857142857142
pool3_S12_high,1,90,0,90,0.4887037037037037,0.2915426384998705,0.4763580246913581,-0.024328218508195013,0.3846243545860085,0.8584297819796226,0.00617523234845332,1.0
pool9_S13_low,0,0,50,102,0.46688453159041365,0.27905715462992975,0.47012527233115453,-0.06974572652202804,0.6578158605088802,0.6057846325707639,0.006014497963957616,0.49019607843137253
pool5_S11_high,1,22,0,83,0.5011378848728245,0.3460646119037038,0.49621820615796525,0.002471427879067603,0.6624570586846134,0.6017590654557031,0.007132459376802603,0.26506024096385544
pool2_S10_low,0,0,0,88,0.506060606060606,0.3303565992265299,0.5174242424242423,0.01878263326453552,0.3339242673287918,0.8749905925144332,0.007406439877704245,0.0
