sample_name,label,false_negative_appearances,false_positive_appearances,total_test_appearances,average_balanced_accuracy,average_f1_score,average_roc_auc_score,average_mcc_score,average_entropy,average_confidence,balanced_accuracy_variance,appearance_rate
10_nd_A_B_OC,1,0,0,110,0.6935342732134178,0.6454396676022932,0.7556635877491495,0.38455636349629063,0.5610524360646906,0.7393999651462689,0.006562953375766085,0.0
13_nd_A_B_OC,1,0,0,103,0.6827267535434297,0.6352867485743224,0.7463527335029335,0.3647636046220179,0.5065805870370532,0.7854566714002288,0.005773678731422377,0.0
19_A_B_OC,1,6,0,93,0.6935483870967742,0.6479454709494802,0.750388131792306,0.387460142209952,0.6112029357220615,0.6786418926031598,0.006073862977094079,0.0
32_A_B_H,0,0,0,92,0.68388165542897,0.6277410510201821,0.7554347826086957,0.3688206006578573,0.09423239252080151,0.9756981233615675,0.008006793970557527,0.0
18_A_B_OC,1,18,0,102,0.6722763971898917,0.6226472531173943,0.7311785676837581,0.3448349591870456,0.6548460799009954,0.6179494220304933,0.007109763952728934,0.0
21_A_B_OC,1,20,0,97,0.6790341253652353,0.6335088283165494,0.730442692540934,0.3571999337844783,0.6574454476294915,0.6106820311985294,0.005771915471228863,0.0
19_nd_A_B_OC,1,97,0,114,0.6560418425743502,0.6012045671244354,0.721456046533446,0.3134245872175933,0.6066353095544124,0.6751354650501579,0.007136172340885297,0.0
39_A_B_OC,1,5,0,103,0.6844400602253258,0.6407525062897742,0.7360728934115571,0.3675631174489798,0.6177574952508232,0.6659076499895327,0.0067254218698079744,0.0
40_A_B_OC,1,46,0,95,0.6641429777652688,0.6123262990927458,0.7345060512243178,0.327275758664697,0.656395155444928,0.6005274832875822,0.006887452098430357,0.0
18_nd_A_B_H,0,0,83,110,0.675206611570248,0.6285170664677758,0.7300680602819644,0.3519134106545977,0.6069134316898706,0.6587788282879948,0.005757092466815181,0.0
51_A_B_H,0,0,0,91,0.6800552388787681,0.6288451564524083,0.7490744549568081,0.3609576180065983,0.02396171143575596,0.9952202159894166,0.006637818858643017,0.0
4_nd_A_B_H,0,0,88,90,0.668062982768865,0.6218066910909634,0.7163695781342841,0.33583047205976757,0.5384705020716968,0.7571071017194517,0.005912228698084615,0.0
15_nd_A_B_OC,1,10,0,105,0.6866310160427805,0.6400292467514971,0.7411764705882353,0.3728296049510704,0.6239413360205279,0.6627872964019227,0.006998011425504349,0.0
43_A_B_H,0,0,0,112,0.6814600840336134,0.6308271233618353,0.7489495798319326,0.36338691073376805,0.006884656941951466,0.9988303262827226,0.005258646788019232,0.0
5_A_B_OC,1,1,0,110,0.6853427321341763,0.6390447506061425,0.7441176470588236,0.3711582266052297,0.5493552471988529,0.748548448975678,0.0059268657374620705,0.0
14_nd_A_B_H,0,0,100,100,0.6718716577540106,0.6297661148689175,0.7169251336898393,0.34387801999740425,0.45764467921512825,0.8178294614916805,0.0056861445245442515,0.0
31_A_B_H,0,0,0,77,0.685533717619279,0.633292287294444,0.7498784637822071,0.3701949800885602,0.008098163912114608,0.9986082501718286,0.005553068026446704,0.0
2_nd_A_B_H,0,0,82,101,0.6744056758617037,0.6288734309938937,0.7343940276380577,0.3478253040507379,0.6671037287072495,0.5907253822134331,0.0066733222551572545,0.0
2_A_B_OC,1,38,0,99,0.6753362502025604,0.6216236942824584,0.7412899043915087,0.35208993567999924,0.6548230527290747,0.6079624127234126,0.006457044301788422,0.0
21_nd_A_B_H,0,0,48,112,0.6811019862490449,0.6337600087477214,0.7401881207028264,0.36269255969017583,0.6219539937601495,0.6439332492326478,0.005244411091375546,0.0
11_A_B_OC,1,7,0,97,0.6893985335465022,0.6442961340619351,0.7535696565411544,0.37835472332081904,0.6344903602460725,0.6472592324049548,0.004904296247564977,0.0
8_nd_A_B_H,0,0,103,103,0.6859456933700222,0.6429553193048094,0.7334510150044129,0.37131421458088537,0.5745001830269307,0.7223671204043228,0.004963889122386428,0.0
8_nh_A_B_H,0,0,0,96,0.6993092691622104,0.645464487402895,0.7662098930481284,0.39622760168645166,0.31334634820280705,0.8853423658388831,0.006069272884805742,0.0
12_nd_A_B_H,0,0,109,109,0.6618260314968355,0.6155260819511978,0.7159888142079185,0.3235283139539075,0.5367378052555405,0.7595639099654119,0.0056390681919164425,0.0
45_A_B_OC,1,13,0,90,0.674272133095662,0.6253986257489011,0.7337195484254307,0.3459635892624438,0.6606986894507958,0.6014545618127023,0.008137476785663093,0.0
13_nh_A_B_H,0,0,6,103,0.6812470795908829,0.6321746590443235,0.7456518353148852,0.36054905598837383,0.4731666569765884,0.7682114308295377,0.00595003901010319,0.0
50_A_B_H,0,0,0,84,0.6795581869111279,0.6273386196551071,0.7471670486376366,0.3594869759256992,0.006970962647163954,0.9988629128927146,0.004897882711196363,0.0
41_A_B_OC,1,2,0,104,0.6853661044837513,0.6376849952211262,0.7338800904977376,0.36779184039759205,0.6303971652188112,0.6594510899260958,0.006301759409609166,0.0
26_A_B_H,0,0,0,104,0.6991978609625668,0.6479449148613907,0.7636003702180175,0.39681219809665236,0.06800781978791423,0.9833794003850548,0.006015313979899534,0.0
29_A_B_H,0,0,0,103,0.6909817766471106,0.6394019740330089,0.7523752660817196,0.3816989136228384,0.018574444532442193,0.9964320549297615,0.005611076525167049,0.0
